text,sentiment
"Apple CEO Tim Cook Talks Technology With Senator Orrin Hatch During Washington, D.C. Trip http://t.co/Nzd3IIMIBV #AAPL",0
RT @MariaBartiromo: Apple breaks $700B market cap http://t.co/z7JcEFcGZD @Apple @OpeningBellFBN @FoxBusiness @MBlockRhino  #JohnSpallanzani,0
"Fantastic service today @Apple store Touchwood - thanks to all, &amp; esp Zach for sorting my battery problem so quickly &amp; efficiently.",1
This is the 6th charger I've had to buy for my mac and they gave me the wrong one @apple #applesuport Fix this wrongdoing give me a free one,-1
@wdtuts @baxleyglass does because one belongs to @Apple and the other to @Ang and the third is from @Adobe via #employeediscount.,0
. @stevewoz: passion for engineering/design at the heart of what he did for @apple. http://t.co/dL7l2Us27T via @BloombergTV,0
See Which 11 Guru Fund Managers Hold #Apple #aapl http://t.co/7DnMlXMFVh,0
3 Reasons #Apple Is a Potential Warren Buffett Stock and 1 Reason It Isn't | The Motley Fool #aapl http://t.co/BnSCg3I2yo,0
RT @LawKitson: Wut? @apple can I have my money back? kthx http://t.co/zVp7MUZDAM,-1
"@apple bought a new iPhone 6, never gets reception in the same places my 4s did and battery life is worse. #nomoreapple",-1
Here's @Apple's picks for best apps and games of 2014. http://t.co/1BWd8k32gv,0
#AAPL:Apple Is Building A $161 Million Theatre...http://t.co/iY5XtGtlGp,0
"RT @JPDesloges: iPhone 6 makes iOS a success in the UK, but Android fights back in Japan $AAPL #aapl
http://t.co/LXuyPKVhd5",0
FUCK OFFFFFF @apple http://t.co/vVQqXuhbrM,-1
@nigxnog @Apple bruh that means u type that a lot u fuckin punk bitch,-1
"Apple Inc. price at close, December 08, 2014, is 112.4. #apple #AAPL",0
Why @Apple don't got layaway lol I need an iMac man,0
RT @Ecofantasy: Thinking of upgrading to #Yosemite? Think twice  http://t.co/dU0Mpaw5Ri It's not for everyone. RT #ASMSG @Apple,-1
RT @RatingsNetwork: Apple's PT raised by Canaccord Genuity to $135.00. buy rating. http://t.co/Nh2vs5lzoE $AAPL #AAPL,0
@OneRepublic @Apple awsome,1
Technology News: @Apple trial to feature unseen late #SteveJobs video deposition http://t.co/YVyoTpdMZP,0
My @apple power cord caught on fire!   Yet another non-travelling power cord I have less than a year.  #AppleCordFire http://t.co/exC3Wz8CiD,-1
#AAPL:Apple Inc. (AAPL): Is The Run Over?...http://t.co/Tv2iXZ2r92,0
@apple your chargers suck ass! They just love to break!,-1
3 More #AppleWatch Details Exposed #aapl http://t.co/PEvFaMKC8O,0
@Apple deleted users' non-#iTunes music and didn't tell them about it http://t.co/UyT2ePDlTw via @Appy_Geek #apple #music,-1
"iPhon6 rivals by Samsung, LG,HTC suffering delays in Qualcomm's 64-bit Snapdragon answer to Apple's A8  $AAPL #aapl
http://t.co/VB6Rl78rso",0
#AAPL:Corrupt Apple exec sentenced to 1 year in prison...http://t.co/uCQYyBqrgM,-1
@ATTCares I want to stay with @Apple  me and @SamsungMobile don't get along,1
Thanks @Apple for the preview of your smartwatch. #fitnesstracker #quantifiedself #IoT http://t.co/WAGN08SDNc,1
#AAPL:Apple Donating Portion of Profit to Fight Against AIDS...http://t.co/BR05N1U3Qr,1
Lmfao RT @hellvcopter: cocky ass apple. i was talking bout da fruit. fuck you. @apple http://t.co/HjISNmx6aZ,-1
Is Apple The Most Important Stock On Earth?  http://t.co/xylQ5d5JN5 #aapl http://t.co/PwxjC5o8Q8,0
@wearsy on apple you seem to need a us bank card to do that.  @apple I hate you,-1
Can someone @apple tell me why I now have to reset my AppleTV every other day? Interesting that there's a IR remote code to reset the box.,-1
"Final #AAPL #PutCallRatios for Wednesday, December 3, 2014 http://t.co/Lc6B7m7jut",0
"My spellcheck makes me wanna stab somebody, that isn't the fuckin word I wanted to use @apple",-1
Here Are The Main Differences Between #Apple #CarPlay And #AndroidAuto #aapl #goog http://t.co/1tqUbuZK9R http://t.co/c9m05WejYx,0
Certified by @Zebra.  Partnered with @Apple Business.  Collaborated with @SAP.  Now... http://t.co/02MVhmiOLn,0
well imessage doesn't work thanks @apple,-1
#AAPL:A Lawsuit Asks Whether Apple Used iTunes For Price-Fixing...http://t.co/0KxPhCf28K,0
"You pieces of shit @apple! 
God damnit man!",-1
"Final #AAPL #PutCallRatios for Monday, December 8, 2014 http://t.co/m7kpdgqeyy",0
FUCK YOU @Apple,-1
Completely in love with my @apple #iphone6 right now. Playing with my #newphone &amp; digging into some @pappajohns. Day=Complete #pizza,1
CNBCTV: #Apple heads to trial #aapl http://t.co/d0AFg0lQIY,0
@apple ur products are shit they break 24/7 ur ruining my life,-1
@radbarakat @Apple i dOMT THINK SO,-1
Why does @Apple force people to use its VPN built in to iOS8? Off button doesn't work FFS. Like I want Apple's NSA data collection service.,-1
I thought this shit was suppose to be gorilla glass @apple,-1
@buzz I sit home every Friday night waiting for an invitation to join an @Apple dev team.  (looks at his phone)   They'll call me one day.,0
Thanks @Apple store @RobinaTC for helping me out with my iPhone today! Great service with a smile. #Apple,1
CNBC TV:  Day 2: #Apple antitrust trial http://t.co/FjfBE4VQqI #aapl,0
Did anyone update their Yosemite? My macbook is running like shit. @apple #apple,-1
RT @MissionIR: Is Apple The Most Important Stock On Earth?  http://t.co/s5ple0Orww #aapl http://t.co/ZvW4vwZzww,0
"RT @JPDesloges: APPLE - Fibonacci Technicals Levels -LAST  Intraday  Update - $AAPL #aapl 
http://t.co/P66pCgDlij",0
Apple Inc. (AAPL) iPhone 6 Sales Dent Android Market Share http://t.co/Nbo2TPoG3v #AAPL,0
YO I DIDNT TOUCH MY PHONE AT ALL AND RIGHT WHEN I DISCONNECTED IT FROM THE CHARGER IT WENT DOWN 3% @apple WE ARE GONNA SCRAP RIGHT NOW,-1
Hey @Apple the keyboard on my phone is all sorts of drunk this morning send help pls thx,-1
Elgato Launches Thunderbolt 2 Dock with 4K Resolution Support [Mac Blog] http://t.co/Sofxp2HvlB #AAPL,0
@apple #ios8 The lack of true keyboard integration is KILLING me! Half-assed implementations aren't solutions!,-1
Fuck you @apple,-1
RT @Laura_Kate8: WHY DO I HAVE 5 GROUP MESSAGES WITH THE SAME PEOPLE. @apple,-1
"Apple: Canaccord, Merrill Up Targets on iPhone Cycle; Mostly Priced into the Stock, Says Pac Crest $AAPL #aapl
http://t.co/aCM2UjwbFc",0
@sampepper can not believe that @apple are still with you given the nature of what u have been accused of.   disgusting.,-1
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",0
"RT @SRIG911: After #China, #Russia may ban some @Apple products, fearing #espionage: 

http://t.co/uJUZ2SWqgD http://t.co/5dJC9KeUqP",0
"So, on my iphone5, the @apple health kit is no longer gathering data.  Sigh.",-1
Dear @Apple can yall please stop making yall chargers cheap pieces of shit I'm tired of having to replace them every 3 monthd,-1
RT @marisalovexox: My phone went from 78% to 21% @apple please tell me how that is mathematically possible,-1
@Apple accused of deleting songs from #iPods without users' knowledge http://t.co/hujK0yawTO,-1
@apple thanks for making the shittiest chargers,-1
"'#Trademark Confusion: While @Apple App Store #Trademark was rejected in Australia, it's been approved in Europe &amp;...http://t.co/eAsponshkf'",0
"Congrats to @Apple, Mary Sotos @WorldResources  for Green Power Leadership Awards at REM14 @GreeneMarktplc  http://t.co/ssrfEyx4Sf",1
Activation of AirDrop on iOS 8.1.1 kills WiFi !! What have you done @Apple ???,-1
Any other #iPhone6 users have a random #vertical #line showing up on their screen since #upgrading to #ios811? @apple,-1
@renoxalex @Apple or hang loose ???,0
@weightsmate @Apple total nightmare!!!! and they take a big slice of the cake !,-1
@apple U need to get ur fucking shit together and let me txt while on YouTube,-1
"Who in the hell @apple thought, let's put the volume display in front of a video. Absolutely dumb. Miss video every time you adjust volume.",-1
@jakeflem @Apple We've previously had to deal with this issue it's really annoying. Try to reset the NVRAM http://t.co/EoIAf3wO5f,-1
Is #Apple Hedging its Bets with Another Small #iPhone? #aapl http://t.co/AXn3FjyczT,0
@Apple iSchool? http://t.co/Wh7sh5uDov #education @applenws,0
"Y'all petty as hell, @Apple...",-1
@Apple needs an iCreep app,0
RT @pyalot: @Apple @appleios rolled out #WebGL to #iOS8 3 months ago and just overtook @google @Android in WebGL support levels.,1
"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL #aapl 
http://t.co/Eyv06mibko",0
"Apple: quarter 2014Q3 EPS is $1.42. Use it at #free App Donkey Stocks. #AAPL
https://t.co/8CBUgrEHZS",0
"@carlquintanilla Thanks for all the #AAPL coverage, we're all so deeply invested in this one stock; in my biz you can't ignore it....",0
RT @Laura_Kate8: WHY DO I HAVE 5 GROUP MESSAGES WITH THE SAME PEOPLE. @apple,-1
"Apple plans big India push with 500 stores $AAPL #aapl
http://t.co/T9btLKHl74",0
@swerviinnn @Apple you are very hostile tn,-1
FUCK ALL FUCK IT ALL IM SOOOOO SLEEP FIX YOUR SHIT @APPLE,-1
Why are your phone chargers so terrible @apple Fix this @Jesus,-1
"#AAPL iPad wins in ranking for best Android tablets - Seems reasonable, right? http://t.co/uJGixPbfQG",1
"Fans scramble for #iPod Classic, the music player #Apple killed off #aapl

http://t.co/ARjJvuI3b6",0
@Apple fix your ios8 garbage software mix in an update ASAP,-1
FUCK @apple,-1
@FaZeNikan @Apple I had the same thing. Bought an iPhone 5 when it came out and had to replace the battery after a month or two.,-1
.@Apple &amp; @Google At Work: The Enterprise Challenge - Julie M. Anderson via @InformationWeek http://t.co/HRhlCh1Qnh http://t.co/FebdhGw6Rq,0
"Cheap Chromebooks teach Apple a lesson: Price matters $AAPL #aapl
http://t.co/GUC5yr4cMf",0
my laptop battery went straight from 60% to 3% @apple,-1
@ganondaIf why is the quality so bad on these WEBCAM PICS EXCUSE ME @APPLE,-1
My office for today #RemoteSupport #TechLife @Apple http://t.co/IY0xAufNTP,0
#JimCramer you used the same logic to explain #TOL earnings during the paek in housing..Its a retailer..#AAPL just like #AMZN  not tech.,0
when this  iwatch finna drop fam @apple,0
@MazeOnPace @Apple Product Line competes with itself. iPhone6+ vs. iPad. Who needs an iPad any longer!?,0
"Apple: Market Maker Price Range Forecast Update $AAPL #aapl
http://t.co/pxOoOAKuy8",0
"@jakeflem @Apple I had to get my logic board completely replaced, if it's under warranty they'll do it for free - make sure to back up b4",0
"Apple to Open New Research Site in Japan $AAPL #aapl
http://t.co/od40Ru1XvE",0
@apple yo these new headphones i got with my 6 dont work so send me some new ones. Ill dm u my address,-1
Just been handed this @apple device to fix ..m.. owner doesn't fancy waiting .... #nowounder http://t.co/Op8YZAOJk0,-1
Google Chromecast Leapfrogs Apple TV as the Aging Media Player Loses Ground to Rivals http://t.co/14UHvYCP6B #AAPL,-1
"My keyboard only ever freezes up when I'm trying to talk to Ian, @apple why do u hate the sophian",-1
#edgf14 Jane Horvath (director of global #privacy @Apple) is speaking,0
TWDanceCenter #UrbanNutcracker @Apple Store in Boylston St. @ 6.30pm. Enjoy some #krumping . Meet the director &amp; @RussellFerg,0
"Torn between a @googlenexus, @samsungmobile Note 4, or an @apple iPhone...

Lol jk Apple, I have a soul.
Just need to save money for Android",0
"Apple iPod class action trial to continue temporarily without a plaintiff  $AAPL #aapl
http://t.co/vPvSHOQS47",0
Apple Antitrust Case Hangs in the Balance - http://t.co/CaHboVHRje @apple #antitrust #wow #ipod,0
ive literally gone through 5 iPhone 5 cords in a little over a year @apple fix this you all suck,-1
"Video Shows Size of 12.2-Inch 'iPad Air Plus' Mockup Next to iPhones, iPads, and MacBook http://t.co/B3V5X45stZ #AAPL",0
#iscuba 360 degree camera rig cloud mobile gamed to surface #imask @Google @padi @Apple @Samsung @HTC #underwaterwearables #cardboard #pivot,0
"I hate my phone, I can't use it it's gone completely silent, and if I were to call @apple I would get even less help than I get now.",-1
@Apple #iPod lawsuit will reveal unseen Steve Jobs video http://t.co/nEF5qOGbHE,0
#AAPL:4-inch iPhone 6: Five Reasons Apple Won't Make It...http://t.co/pZaHEFQWLo,0
I have no more storage left. Fuck you @apple,-1
@DannyRosin @Apple Agreed!,0
@OneRepublic @Apple So amazing,1
Your iPad game just got shut way down. Like 24K gold way down. http://t.co/Gfcw8Ta0wS (cc: @Apple),-1
why the fuck are all my messages being sent through my email and not phone number @apple,-1
"Yeah +1 thing I'm inspired by is Apple of course. So, Apple++. Here is TV ad from 2002: http://t.co/s5MgeHg9bO @apple #tvad",1
I could punch whoever came up with the new @apple commercials. #makeitstop #ahhhhhhh,-1
@OneRepublic @Apple Working hard for album 4,0
"Steve Jobs defends Apple from the grave in iPod lawsuit 
$AAPL #aapl
http://t.co/L5rxeW2zKp",0
Great FCP X update from @apple today. That will do nicely! #video # editing,1
That's what happened to my music! @Apple deleted music from customers' iPods http://t.co/zvJoangfIK,-1
@matt_garber @levifig @dcurtis hah. I wasn't defending it. But this is @apple and they don't understand the internet.,-1
My phones been charging for an hour but it keeps losing percentage?? Get ur shit together @apple,-1
Done with this iPhone 6 plus Apple or sprint giving me my bread back. Trash ass phone full of fuck ups @sprint @apple,-1
Explore all the Apple rumours for 2015 http://t.co/dFfeIjBDZE #Apple2015 #TechIreland @Apple http://t.co/M6vrskWmLF,0
s/o to @apple for charging me for two ringtones and then not letting me use them. #ThanksObama,-1
Wouldn't be a bad idea to bring back the tap to tweet function guys @apple @twitter,0
Yo @apple I didn't need a subject line for my text &amp; iMessages folk.,0
"11am and 20% battery. Die, @apple",-1
Thank you @apple,1
"#realworld #etnui #magicleap #spin @Google @HTC @Apple @Samsung @magicleap this is a collection of dreams, thoughts, and discussions I share",0
"#iPhone6, #6 Plus Availability And Wait Time Update: @Apple [#Apple] Store, Verizon .... (#Sunday, 7 #December) http://t.co/OyrnRBvtse",0
"Finally updated #iPhone to IOs 8 something, thanks @apple for more shit we don't need. #seriously, thanks a trillion. http://t.co/JK2LnVs4JW",-1
Not cool @Apple ... not cool. You just bait-and-switched me into paying for an upgrade to server after a 'free' upgd. to 10.10.1?,-1
"As the sun devils were making their 20-2 run on us, my phone called 4 people and hung up on them all on it's own. WTF! #iphoneissues @apple",-1
@apple yo when ya coming out with the charger case for the 6? Hurr Up,-1
Thanks @apple for 'Keep Newer' when transferring files from a local hard drive to a server.,1
Also I've had my iPhone 6 for two days and it's already broken shout out to @apple,-1
Dan Nathan: How To Profit From Apple Inc. (AAPL) Stock? http://t.co/JzTjVsJKhj #AAPL,0
@swerviinnn @Apple maybe stop being a whore for once and sleep,-1
Apple Inc. Deleted Non-iTunes Music Off iPods http://t.co/UE6JaM5vc3 #AAPL,0
Being held hostage at @apple - They are replacing the whole phone. Last backup at 630 a.m. this morning so anything since was byebyebye.,-1
"Apple Inc. vs Google Inc: The Battle Of The Tech Giants $AAPL #aapl
http://t.co/JrU4mZeGcG",0
"Dear @Apple, please fix your AWDL issues.. https://t.co/rAy5olfZyt",-1
Pretty bad @apple my #iphone5 has 20%life left and it is only 11am.,-1
@apple pls make better chargers :),-1
"RT @JPDesloges: Why Apple  Is Poised to Have a Record-Breaking Holiday Season $AAPL #aapl
http://t.co/bTK0MWUBa6",1
"@apple @testflightapp You should tell testers that if using Gmail on iOS, your app won't work. Doesn't tell testers at all.",-1
"My 17' MacBook Pro boots with pink vertical stripes, a gray screen, then shutting down and repeating...help @apple http://t.co/xZ4Wb3dm73",-1
Full-Time #Trader? #trading #stocks #futures #forex #trader #es  #baba #aapl #gpro #fb #eem #eSignal http://t.co/JH7BMS1Kgb,0
RT @peterpham: Bought my @AugustSmartLock at the @apple store..pretty good logo match . can't wait to install it! http://t.co/z8VKMhbnR3,1
"The king of the phablets! Apple's iPhone 6 plus is bestseller for past three months - $AAPL #aapl
http://t.co/VNp8xeBow6",1
"the ##Best #iPhone Apps Of The Year, #According To @Apple [#Apple]. (#Monday, 8 #December) http://t.co/VNvaZcNEMP",0
The UI of the future: Three takeaways from @Apple pioneer Bill Fernandez @ZDNet @jasonhiner http://t.co/lS1u0QFSGh,0
if i fail poli sci because of this fucking laptop i'm suing @apple,-1
"Apple: Dec 8 Total Trading Daily Profits 2.78/sh  #aapl #Stockaction #trading #Stocks #MKt 
http://t.co/Le2r9f5crg",0
Apple Releases Final Cut Pro 10.1.4 and Xcode 6.1.1 [Mac Blog] http://t.co/LjOSIwSpy7 #AAPL,0
6 Reasons #Apple Could Have Fallen 6% Yesterday - Forbes #aapl  http://t.co/8v2qhZG65Z,0
.@Apple #HealthKit first movers featured at @mHealthsummit | Mobiquity's own @snyder4g also panelist @mhealth14 http://t.co/mrLT6wCnPE,0
#AAPL:Apple heads to trial over digital music claims...http://t.co/vOpYSuiVKi,0
"Monday's Analyst Moves: Apple Inc., Chevron Corporation, Starbucks ... http://t.co/WoLR3QcwBy #AAPL",0
RT @fakebananas: Thanks @Apple for the preview of your smartwatch. #fitnesstracker #quantifiedself #IoT http://t.co/WAGN08SDNc,1
#SteveJobs Predicted The Future Of #ECommerce Back In 1996 And Got It Exactly Right #aapl http://t.co/uKFVal2EAU,0
"APPLE Intraday Comments - Updated. RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",0
Ok I muted the groupchat but I still get notifications uhm @apple what the hell,-1
"#Verr?cktes #Ger?cht: #iPhone6s zum @Apple [#Apple] Watch. (#Thursday, 4 #December) http://t.co/RZQ20daDNt",0
"Lowkey, Yosemite trash af I cant use my logic express 9 anymore @Apple yall irritating the fuck outta me - Sincerely a disgruntled person",-1
Dear @Apple I would like an #iMac with touch screen more than a watch,0
"Hey @Apple, every time you update iTunes you make it worse. And worse. #DontUpdateiTunes",-1
my alarm was set the ringer was on and it just refused to work fuck u @apple,-1
"RT @JPDesloges: Plaintiff withdrawn in iPod antitrust lawsuit $AAPL #aapl
http://t.co/ncmRj5QUqL",0
Apple Is Warming Up To Social Media: Apple is hiring a social media guru in L.A. Will @Apple fin... http://t.co/cO00B5KQOi #startup #nyc,0
"hey @apple why is my phone dying when it's on the charger 
ur stuff sucks",-1
Steve Wozniak tries to gut the legacy of the late Steve Jobs. #uncool @apple http://t.co/ccPbgibI7B via @BloombergTV,-1
Steve Jobs emails featured in Apple iPod US antitrust trial http://t.co/UNEs9ioHtF #AAPL,0
"Former Apple Inc. Supply Manager Sentenced To Prison, Fined $4.5 Million For Corporate Espionage  $AAPL #aapl
http://t.co/snXCwUk1pI",-1
Yo! @apple this auto correct shit gotta stop!!! changing my shit right when i send it,-1
RT Different is Normal http://t.co/6cbUmYzRlm + #FrankCaliendo #IanSomerhalder #RyanDorsey #DanBilzerian #AAPL,0
Sorry @samsung but I will be taking my smartphone talents over to @Apple. The iphone 6 is more reliable &amp; is better for everyday usage.,1
My iPhones working without a SIM card on 3G (not on wifi) #wtf @apple,0
"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5",0
"Photo: Caf揭 Mac @Apple: check, Shady Groove @Google: check. For not being a techie, I seem to frequent... http://t.co/RpFTxGAr5L",0
Dash now accepts #ApplePay. @apple Thanks @braintree for making this happen #mobilepayments #paywithdash http://t.co/OxWmavCScN,1
RT @SanfordDiday: New @Apple Patent From PrimeSense Covers Kinect-Style 3D Space痒Mapping http://t.co/RKEV5meNtM via @techcrunch #cooltech,0
@HRHound @MandoGallegos Nice! If the actor had on an iWatch he'd have the entire suite of @Apple products. #sponsorDeal,0
You'd think safari would work well since it's an apple product but no it's been freezing constantly. Such crap products @apple,-1
"#iPhone6, #6 Plus trigger spike in @Apple [#Apple] sales worldwide. (#Thursday, 4 #December) http://t.co/L6axoBrifm",0
@LittleWordBites @TravlandLeisure @Apple  &gt; A5: chipping in here- I am inspired by the iPhone 6+~ takes incredible photos! Pin sharp!,1
"Apple:Dec 2 Trading Daily Profit $3.34/sh, Weekly Profits of $13.37/sh  #aapl #Stockaction #trading #Stocks #MKt  
http://t.co/ISJv7tZk0l",0
RT @schreier: It makes you smarter.  Elevate is @apple app of the year!  Congratulations @jessepickard and team.  http://t.co/r0cgmthoCC,1
I'm still mad @apple,-1
"Why Even Apple Is Surprised by the Enormous Demand for the iPhone 6 $AAPL #aapl
http://t.co/rwGf20VByx",0
"A for @Apple 
A for @adnantariqbajwa
A for @air_mun http://t.co/NguX60BCr1",0
Strikes me as somewhat stupid that @Apple have sent me a brand new iPhone without the latest software on. So I can't restore my old stuff.,-1
@apple when are you going to fix the maps app. The navigation sucks!!! Face it and just switch to google maps.,-1
"What Every Young #Designer Should Know, From Legendary @Apple Designer Susan Kare
http://t.co/7vqhjJ7BWC http://t.co/NHthTHaG3g",0
My phone died on 23% @apple what the fuck is this,-1
"iPod replaced. If I never have to set foot in an @apple store again, the world will be a better place.",-1
In the market to create more videos with my students @Apple #Macbook http://t.co/bAn4z2BPRQ via @donorschoose,0
"@Apple - What if I don't want my money going to Africa to fight AIDS?  We have problems here we need to fight.

#apple #africa @cnn #cnn",-1
Why isn't @Apple on Twitter? http://t.co/J37ja6MrpE,0
@Anna_Cochrane @Apple Shouldn't you be out walking Anna? Pick me up a iPhone 6 128g while you're there. I can DM an address.,0
@Apple TV fades away in #streaming video player market http://t.co/nmqcdKFnUL,0
@OneRepublic @Apple Thanks for sharing pics. Awesome guys! :),1
Love @apple #iphone5 but I need to upgrade soon http://t.co/KkQNsU8QUt http://t.co/vQezbjOPxA,1
The stage is set at @apple #cwb for @edwardkb @lielaineyl @cc_nimbu @jethromullen Vivien Liu #instasavvy http://t.co/51HQnC7S2O,0
"@Apple [#Apple] #Patents An #iPhone Drop Protection Mechanism That Changes Device .... (#Tuesday, 2 #December) http://t.co/W5X6P2CgAw",0
#AAPL:Jim Cramer: Why This Is Not the Tech Bubble We Saw in 2000...http://t.co/Yag6HUnBTa,0
"#mkt Final #AAPL #PutCallRatios for Friday, December 5, 2014:  http://t.co/lvK2RfkfBB",0
"Apple MacBook (鶯949.86)
http://t.co/f5IHhOnzHM
@office_nerd @apple
#tech http://t.co/0cuTGtm7fF",0
i went from @Samsungtweets to @apple #overnight #whathappened,0
itunes is awful &amp; is ruining my life fix your shit @apple,-1
@Apple s new patent against broken screens http://t.co/LSwPdLt8UD  @TechCrunch #tech #iphone #business #innovation,0
hey @apple fuck you,-1
Never ever buy an @apple itouch they are worthless,-1
what the hell why did lucy's songs just delete off my phone I HATW YOU @iTunesMusic @apple,-1
"RT @JPDesloges: GTAT Creditors Want to Question Apple's Jeff Williams $AAPL #aapl
http://t.co/FlFWmJ5LkH",0
Lmao oh my god why the fuck did it autocorrect it from 'gonna' to 'finna' ahahahah @apple u ghetto child ass youuu http://t.co/H9x2YCwx0T,-1
#ios8 upgrade creates #cutandpaste problems @apple not impressed. Anyone else ha,-1
#Apple Campus 2 December 2014 update + Drone Flyover video - http://t.co/WvHhksxGD3 #AAPL #CompanyTagged http://t.co/x3B0qMBvkp,0
"42% believe #iPhone6 won't be available this Christmas, survey says http://t.co/ARjdahF9bm via @CNET #aapl",0
@apple and @facebook I speak for all of humanity; We want to chose what contacts are added to our contacts book from #facebook #thanks,-1
Fuck you @Apple my phone has been searching for service for almost a complete day,-1
@Shagale @apple why'd you do this to us?!,-1
I HATE HOW IOS 8 CAPITALIZES RANDOM WORDS LIKE I DONT WANNA GIVE EMPHASIS TO SOME STUPID WORD IN THA SENTENCE GET UR SELF TOGETHER @Apple,-1
Wtf.. My phone is in do not disturb and I'm still getting notifications.. Fix this shit @Applebees @apple,-1
"How many @Apple products does it take to write a paper? 

Photo credit: iPhone http://t.co/QBtDib92Lo",0
"Can't get a new iPhone 6? How about these free Apple shares....
http://t.co/UPgQSDVrxP  #investing  #stocks #aapl http://t.co/EQYG01tPna",0
fuck you for BREAKING MY MUSIC @apple,-1
@fullcircleone ThanX! Big @Apple ThanX goes 2 @stackizshort &amp; @Rebelutionary_Z on the ground #Ferguson2NYC #BlackLivesMatter #ICantBreathe,1
@BmoneySlamdog23 @Apple every time I type the word yA it capitalizes the a. Drives me nuts.,-1
@Apple is becoming very petty about not allowing certain Apple Dev resources work in Chrome.,-1
@Apple lawsuit could collapse as new #evidence comes to fore http://t.co/w3h3JSDFLq,0
"@OneRepublic @Apple that looks amazing, don't think anyone can say they recorded music on a plane haha",1
"Early Movers: BIG, DLTR, THI, #AAPL, FIVE &amp; more: These are the stocks posting the largest moves before the bell. http://t.co/GBlMWzOcQO",0
First @Apple logo was designed by co-founder Ronald Wayne. Drawing of Isaac Newton reading a book under an apple tree,0
"Apple Inc. Leads Momentum Stocks, Tesla Motors Inc Loses Steam http://t.co/4eviw5kcsz #AAPL",0
"$AAPL as expected, some users still like small screens, iPhone 6 mini reportedly on its way #AAPL http://t.co/QDj4eBlP6H",0
"Five Apple predictions for 2015. I disagree absolutely, apple will have an incredible holiday season! #aapl 130$ http://t.co/GYJAJevWoz",1
"why don't we have an ape emoji on iphones? or a middle finger? it's almost 2015, step it up @apple.",-1
#Siri never understands me. She just said she was 'new 2 my language' and didn't get me. I speak English without major accent. #Apple @Apple,-1
"But I'm beyond thankful for the help @Apple gave me today. Computer was defective and they replaced it, while I just payed the difference",1
"http://t.co/hpC7p1rHvA
need help on using your #Apple #iPhone6 &amp; #iPhone6Plus ? #checkitout
@applenws @apple http://t.co/K3fQHPazMc",0
"#Meet #Elevate, @Apple [#Apple]'s Pick For Best #iPhone App Of the #Year. (#Monday, 8 #December) http://t.co/ouS5IygQ1k",0
"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF",0
@mayhembcn iUpdate is new since I needed a DUNS two years ago (web form + phone call) - ironic for an @apple req that it only supports IE8+,-1
"Apple Gets Price Target Boost on Back of Strong iPhone Demand $AAPL #aapl
http://t.co/ciGlB3SYfl",0
Is Apple The Most Important Stock On Earth? http://t.co/gXoZJYZdNy #AAPL,0
@AzakFeverAFC @Apple Do you need Intel. Dm. JW.,0
@Apple planning to strengthen #India presence with 500 stores across #cities and #towns http://t.co/FbJHxEl328,0
"Your OSX built in @firefox #keylogger had been provided by @apple !!
https://t.co/ULMcDsEcin",0
@cynthialanel @twitter silicon valley as a whole needs to step up the same 2% @google @yahoo @facebook @apple http://t.co/e2yGDaL3ge,0
took me an hour (half of it was decided in a bubble bath) that I cannot download iOS 8. I hate you @apple @EE,-1
Just did my first transaction with @Apple Pay using my @Chase card. Very neat.,1
RT @FaZeNikan: yea let me just pay 600 dollars for phone so it dies at 30% fix your shit @apple,-1
"See Which 11 Guru Fund Managers Hold Apple $AAPL #aapl
http://t.co/NDlLVROPDb",0
Few spots left @WWCLondon's 10 Dec event @Apple w/ @coderinheels @Dr_Black @WATC_girl @isabelladegen... http://t.co/2XLmDI61HF,0
Hands-On With Elgato Smart Power and Mophie Powerstation Plus External Batteries [iOS Blog] http://t.co/ixtMoOjRpI #AAPL,0
@MrBeagleman @Kronykal @Apple That coffee's not even fair trade!,-1
New @Apple Patent From PrimeSense Covers Kinect-Style 3D Space痒Mapping http://t.co/RKEV5meNtM via @techcrunch #cooltech,0
There's a movie in my iTunes Match / iCloud that I can't remove. Actually it's a trailer. Very annoying @Apple.,-1
"In the @Apple iPod antitrust case, recent development - Plaintiffs may never have bought the iPods in the first place http://t.co/ivBJa2YJgM",0
"Brooklyn finally getting an #Apple Store, expected to open in April 2015 - http://t.co/ceZsxzL7SS #AAPL #DiscussBrooklyn",0
@Apple why is flag next to delete in email? Wouldn't it make more sense next to Mark as unread on the other side? accidentally deleting,-1
wtf is my conputer doing I left it alone for five minutes and it does this?? help @apple @billgates http://t.co/KTmXOrp03w,-1
RT @Metzzler: Hey @apple how about you guys make a charger that lasts more than 2 fucking weeks,-1
"RT @uTunes3000: Hitting below the belt! @Apple 'deleted' rivals' music from iPods, court hears. http://t.co/QiyqAukvc1 #musicnews",-1
